2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01
1.247919728519629318e-01,1.861785807220901201e-01,1.878616752289874181e-01,1.783954353754545197e-01,1.924533445270272258e-01
1.016129713872980928e-01,1.664331201424069373e-01,1.814080955001336481e-01,1.714397061870629457e-01,1.822697011881405926e-01
8.927467741186757844e-02,1.593869547033777978e-01,1.749723132950024296e-01,1.617467483242803483e-01,1.731983450103993516e-01
8.145673547237811118e-02,1.541856377729561856e-01,1.710250859660170097e-01,1.598384724979348970e-01,1.641184184299054327e-01
7.601599857189367260e-02,1.397035256918413293e-01,1.651865630431088583e-01,1.547982929069303404e-01,1.592992517872721114e-01
7.199699188645493353e-02,1.360880229039629630e-01,1.519137955656904293e-01,1.495458363432457527e-01,1.532139537209116498e-01
6.890243122011149857e-02,1.328616009538064469e-01,1.483953279779887391e-01,1.469246941934440331e-01,1.492461217261450424e-01
6.644567135475822062e-02,1.262873129803718519e-01,1.426163587061408944e-01,1.438609439178231697e-01,1.401212284336938729e-01
6.444892657128958868e-02,1.226758418007917878e-01,1.398142318487645419e-01,1.333850536794764507e-01,1.332167897889183494e-01
6.279564434169725151e-02,1.150976051204007228e-01,1.300197218163690882e-01,1.300344037245192153e-01,1.296679386622229257e-01
6.140601329301145078e-02,1.133457206825130154e-01,1.269726205362693705e-01,1.209602639020255221e-01,1.262064836640096610e-01
6.022342224436030844e-02,1.102423535740001403e-01,1.151964720985847179e-01,1.199251640235521332e-01,1.202984264356366240e-01
5.920653028279814628e-02,1.091847447252363573e-01,1.134749806398016592e-01,1.148101426725205432e-01,1.122558870434683803e-01
5.832439945427203565e-02,1.067925934491031764e-01,1.106778109301685686e-01,1.129957466073577971e-01,1.108514477028564454e-01
5.755338800624548029e-02,1.052271089337119825e-01,1.082872331619395001e-01,1.116426973293602742e-01,1.086086085437220072e-01
5.687510051191528582e-02,1.039113786524865773e-01,1.068649620652535881e-01,1.060505689074913438e-01,1.058464006457422862e-01
5.627499625806980238e-02,1.007156618034140277e-01,1.040831651637922212e-01,1.050786415561502235e-01,1.044197281274121675e-01
5.574142083812473614e-02,9.957781686373903818e-02,1.015796626312411022e-01,1.039519041929809345e-01,1.032978597111098018e-01
5.526491745183275545e-02,9.782881626852832357e-02,1.002508241321933835e-01,1.033875334917261218e-01,1.018551530060193416e-01
5.483772761731027512e-02,9.714025197732940875e-02,9.915097206294100352e-02,1.014266837812037858e-01,1.002433120506333458e-01
5.445342294351537132e-02,9.581999521729497871e-02,9.783486491158444043e-02,9.744227127799817700e-02,9.875499936861997785e-02
5.410662934979977579e-02,9.262611570030479524e-02,9.691628768278590100e-02,9.612274660757529066e-02,9.753969068331605485e-02
5.379281763341522277e-02,9.134235990566903773e-02,9.329609305707835254e-02,9.434163299528848523e-02,9.656730580018253740e-02
5.350814240447518411e-02,9.081186293849236035e-02,9.240998586662492464e-02,9.329228910826653509e-02,9.420206130300856628e-02
5.324931678520582190e-02,8.777795341232162707e-02,8.997467292607339018e-02,9.173360696064970787e-02,9.296053917775395914e-02
5.301351389953480597e-02,8.672320126241896132e-02,8.907089579515563293e-02,9.074705798991519745e-02,9.217071330840205523e-02
5.279828867077489968e-02,8.599993370926911629e-02,8.849024621544968050e-02,8.980325371326219885e-02,8.864729329615540776e-02
5.260151518290595574e-02,8.566687555175810098e-02,8.760768205699728806e-02,8.950097298233006260e-02,8.764909182608052185e-02
5.242133609045018100e-02,8.491364989934514773e-02,8.688632327197494398e-02,8.879719060989096913e-02,8.653356764440914284e-02
5.225612144344444349e-02,8.439741683100597525e-02,8.475160812012318134e-02,8.766549073581424156e-02,8.515274835541404574e-02
5.210443493384382674e-02,8.348117023923576352e-02,8.391867312297596193e-02,8.707969016548734731e-02,8.399435514736226793e-02
5.196500603941129476e-02,8.310864442129264895e-02,8.269262851621998756e-02,8.574906589412127633e-02,8.307637354909951088e-02
5.183670688965583834e-02,8.196088845445061166e-02,8.175435834851600692e-02,8.478827309678353685e-02,8.244588545793822554e-02
5.171853293955119141e-02,8.109200652494791273e-02,8.107247134354290952e-02,8.425085052353861736e-02,8.200896604796836797e-02
5.160958673425867366e-02,8.040473122499021408e-02,8.045116785012555727e-02,8.334526952498259866e-02,8.159303999384687200e-02
5.150906419875494330e-02,7.925880645168451033e-02,7.954952801769206439e-02,8.250116767679574470e-02,7.951949180495775094e-02
5.141624300215033583e-02,7.784865360880463547e-02,7.873379904281231634e-02,8.215025034327425035e-02,7.913422951005152917e-02
5.133047263628110618e-02,7.763889128905140935e-02,7.820280447719644978e-02,8.166288084016716520e-02,7.764320047433770355e-02
5.125116591827348633e-02,7.753816931449683536e-02,7.731660011347692152e-02,8.130930150923125488e-02,7.718383481590547490e-02
5.117779168186570304e-02,7.689970490285390203e-02,7.674614772814551678e-02,7.967780952249665927e-02,7.668591548483390252e-02
5.110986846586688948e-02,7.529506911323126384e-02,7.620455772065974631e-02,7.871832230901310012e-02,7.623703438327539272e-02
5.104695904280626834e-02,7.468567178515995997e-02,7.568792414790764811e-02,7.835242043811391222e-02,7.543803930921548495e-02
5.098866565860345201e-02,7.457988631431136661e-02,7.542909618404015915e-02,7.782564586928004957e-02,7.499043541104254140e-02
5.093462587642452050e-02,7.434110302140863047e-02,7.470497949042206876e-02,7.743554795070582697e-02,7.443945629288127586e-02
5.088450893597667307e-02,7.401578323008145555e-02,7.406748681605829221e-02,7.713891642134847182e-02,7.411351076203331889e-02
5.083801255419558018e-02,7.320993823382168642e-02,7.347052256332822773e-02,7.685075554965410671e-02,7.376655803029941172e-02
5.079486010528215523e-02,7.291767022596661041e-02,7.302824316320076503e-02,7.622121345482188448e-02,7.299706009422311792e-02
5.075479812791214990e-02,7.232034389251236484e-02,7.238219781735437397e-02,7.573282099065410666e-02,7.268949924787894423e-02
5.071759411555495922e-02,7.202438174325515030e-02,7.124826782457371888e-02,7.539283175772008849e-02,7.170830186206032797e-02
5.068303455257148343e-02,7.155990986257827757e-02,7.047540064382636082e-02,7.487663285717377493e-02,7.093131613839571969e-02
5.065092316433753017e-02,7.113483725628232113e-02,7.017080882840490141e-02,7.475366165518154693e-02,7.000872076964011204e-02
5.062107935430501526e-02,7.092318471527946089e-02,6.847795400504815000e-02,7.363800596275600630e-02,6.916521411391791940e-02
5.059333680481106071e-02,7.060013089376694639e-02,6.770023390096838178e-02,7.276497385623265091e-02,6.839039537004967806e-02
5.056754222172039903e-02,7.041201732183195727e-02,6.746490652871711680e-02,7.254332433823720838e-02,6.803298417959872946e-02
5.054355420574949825e-02,7.034616189317235979e-02,6.702030434399156023e-02,7.236664544657474274e-02,6.783244104640459571e-02
5.052124223565443439e-02,6.999881061014476269e-02,6.617271414430005161e-02,7.161836109899834268e-02,6.760273394558014015e-02
5.050048575044499555e-02,6.975000667004015165e-02,6.579343474728958918e-02,7.122060181850300986e-02,6.728577614585697086e-02
5.048117331947311187e-02,6.949074088726002463e-02,6.559359015778502833e-02,7.097678627353996850e-02,6.670632336372067650e-02
5.046320189068310980e-02,6.913137091950576074e-02,6.497022498683348302e-02,7.078703727360251274e-02,6.628265139911838910e-02
5.044647610853644076e-02,6.836941040019134386e-02,6.474645990262598017e-02,6.992707677154771928e-02,6.610809156881239379e-02
5.043090769418494268e-02,6.767480523217918320e-02,6.458494245258232513e-02,6.957475765834336690e-02,6.567332638326484062e-02
5.041641488137352245e-02,6.707276395368526323e-02,6.447440553157095244e-02,6.942759801724067426e-02,6.548799486129736058e-02
5.040292190233167796e-02,6.689045407152481582e-02,6.433021971273268635e-02,6.837516264480442141e-02,6.504033427089363217e-02
5.039035851859942350e-02,6.674275230989484831e-02,6.402585135395591487e-02,6.817870744972334696e-02,6.485386295203933449e-02
5.037865959231302426e-02,6.655845736807899926e-02,6.378853938385350975e-02,6.794346395495520774e-02,6.465868824566872730e-02
5.036776469399033285e-02,6.646532703668155129e-02,6.351655679885119532e-02,6.783600024216331070e-02,6.395934117570122035e-02
5.035761774329777091e-02,6.636225098613762752e-02,6.325333914207885433e-02,6.764494348980719385e-02,6.391032738913240974e-02
5.034816667967158266e-02,6.633112120823533853e-02,6.260323178323100313e-02,6.746485476278156479e-02,6.376610847627268985e-02
5.033936316000385547e-02,6.619264397068702621e-02,6.241410665127263002e-02,6.729073220240604225e-02,6.332227661414464859e-02
5.033116228090120381e-02,6.592135989117424433e-02,6.226416812854208838e-02,6.711742160168300553e-02,6.314793368575713495e-02
5.032352232328686503e-02,6.573031560577662080e-02,6.197496206594553525e-02,6.699585720686407342e-02,6.300690529173814947e-02
5.031640451734863823e-02,6.513876277153610173e-02,6.173349126205913973e-02,6.657801283106987156e-02,6.288974862602070282e-02
5.030977282603417422e-02,6.499144405851631223e-02,6.134995504795757310e-02,6.601699607827912764e-02,6.282708153619417923e-02
5.030359374547892920e-02,6.487543566321961330e-02,6.118885742810582090e-02,6.573386140500954433e-02,6.268908605183855232e-02
5.029783612091216077e-02,6.452732120503751334e-02,6.102482557811318015e-02,6.563768187905681673e-02,6.257689621908686661e-02
5.029247097672309708e-02,6.445696307537207570e-02,6.090448400128269796e-02,6.551216842490299730e-02,6.224712693235130712e-02
5.028747135949904884e-02,6.429159371611889440e-02,6.065625751502470159e-02,6.489865680128413528e-02,6.213857971961760790e-02
5.028281219295920035e-02,6.416761276083533805e-02,6.029860983009724396e-02,6.451677570775606052e-02,6.191767391231919188e-02
5.027847014380774915e-02,6.408212740675910124e-02,6.003123713773338838e-02,6.431594875413748635e-02,6.177541866094879430e-02
5.027442349761620383e-02,6.359117587916271463e-02,5.990099061254011009e-02,6.419068998906531098e-02,6.165978068503234072e-02
5.027065204393142001e-02,6.346685503710598752e-02,5.963055191021858492e-02,6.406652120937826600e-02,6.141590242289499818e-02
5.026713696987199220e-02,6.334009397497708527e-02,5.949986872655888687e-02,6.366093387723699426e-02,6.133032450985990980e-02
5.026386076154326643e-02,6.319854826218819499e-02,5.927701007661684979e-02,6.324009096710662969e-02,6.113587623872957649e-02
5.026080711265935169e-02,6.303097112185210293e-02,5.910836404206123995e-02,6.322308295469067363e-02,6.105292894634906098e-02
5.025796083981366041e-02,6.295139304367540489e-02,5.898425036056768184e-02,6.313189706046590244e-02,6.099551045719358439e-02
5.025530780388284130e-02,6.285227563382206339e-02,5.877637655704688602e-02,6.298904749375765222e-02,6.060872999007642370e-02
5.025283483709973992e-02,6.278385867471154846e-02,5.849687621870543891e-02,6.296485443626423373e-02,6.050592715106745123e-02
5.025052967536256660e-02,6.273798779517779367e-02,5.843878874574645610e-02,6.290012385539649198e-02,6.044444102540851710e-02
5.024838089538410241e-02,6.256792566388047483e-02,5.833968257771650345e-02,6.255136423676066482e-02,6.027124773759283405e-02
5.024637785632429104e-02,6.251134081901912887e-02,5.815655915445453600e-02,6.239257765610987244e-02,6.016640744126668799e-02
5.024451064556657159e-02,6.238672329460787092e-02,5.787024295050741118e-02,6.220076699580774637e-02,5.969209233389418529e-02
5.024277002833436173e-02,6.235025457910439023e-02,5.775550742687973055e-02,6.212343803704496736e-02,5.957202248489483487e-02
5.024114740086485509e-02,6.223383269247955568e-02,5.756234031347026020e-02,6.204926929532279811e-02,5.940097458824877136e-02
5.023963474687915404e-02,6.213184856467026534e-02,5.747469396470849395e-02,6.192884425412492622e-02,5.910297257801074705e-02
5.023822459710951260e-02,6.173662109220505456e-02,5.725782677783958219e-02,6.174535290076543087e-02,5.898567213439942503e-02
5.023690999166126325e-02,6.171788340695672642e-02,5.712693109428162996e-02,6.160942992862795953e-02,5.886481347444563750e-02
5.023568444500586816e-02,6.156565712331165535e-02,5.652192861873029522e-02,6.142571738538488146e-02,5.880412136462188910e-02
5.023454191341281821e-02,6.150578327850991789e-02,5.627528999435515294e-02,6.131033187232292486e-02,5.850184672148261988e-02
5.023347676465166056e-02,6.145971693532315677e-02,5.610149416134889433e-02,6.129041596469391590e-02,5.838735652954588767e-02
5.023248374979558811e-02,6.135180990322106759e-02,5.599429623756919938e-02,6.117818529894857027e-02,5.828633860347412488e-02
5.023155797698125591e-02,6.099241538583740491e-02,5.593169703148927197e-02,6.092508845022739927e-02,5.823473076647688734e-02
5.023069488698608809e-02,6.090517865422310356e-02,5.584378847216118352e-02,6.083941956900015130e-02,5.815532715996434704e-02
5.022989023049093810e-02,6.071130605718288303e-02,5.569926117925494413e-02,6.077308285349197758e-02,5.807035594291074659e-02
5.022914004691562961e-02,6.053553007836223743e-02,5.547887249218387551e-02,6.045948580775160897e-02,5.800548569550528083e-02
5.022844064471022191e-02,6.036364151982056420e-02,5.540037928441345072e-02,6.032520988673788220e-02,5.795236256430613686e-02
5.022778858300410570e-02,6.016075990958904413e-02,5.533365762565586876e-02,6.006661765032082767e-02,5.791221458805953515e-02
5.022718065451752673e-02,6.009397137996747712e-02,5.484516968652800029e-02,6.000625887117965601e-02,5.774814028114978737e-02
5.022661386964490798e-02,6.002698494046688343e-02,5.477853042889421764e-02,5.980847038606754845e-02,5.770607010850853369e-02
5.022608544163261607e-02,5.995683775392048748e-02,5.414285855245623558e-02,5.974202882149756699e-02,5.767102941125614585e-02
5.022559277277045126e-02,5.992911758915699105e-02,5.407638656710440916e-02,5.964799281920244584e-02,5.765309947458972101e-02
5.022513344152982478e-02,5.987514607175483533e-02,5.398155772904205535e-02,5.960934085213275002e-02,5.756008470060047094e-02
5.022470519058185728e-02,5.979639619038602111e-02,5.387677814105133745e-02,5.956981252755219614e-02,5.748956436307663120e-02
5.022430591563496749e-02,5.964007091604303645e-02,5.375905577988911860e-02,5.951465839170216182e-02,5.741060207939358007e-02
5.022393365503408785e-02,5.962564698056481427e-02,5.362574155397804854e-02,5.947223432438755036e-02,5.732861362462447763e-02
5.022358658007109594e-02,5.954148421012862152e-02,5.326318869076427515e-02,5.940288812912958988e-02,5.727867323322675952e-02
5.022326298595521793e-02,5.936717894183582422e-02,5.283277383386220105e-02,5.932281841019823587e-02,5.719143711088998938e-02
5.022296128340053567e-02,5.903802298780140567e-02,5.252464451677828911e-02,5.928085914328789369e-02,5.699232595005740420e-02
5.022267999078512679e-02,5.889659776742933728e-02,5.244069018787455433e-02,5.926122606831927403e-02,5.693367421161693587e-02
5.022241772684601230e-02,5.876160497327808513e-02,5.210244844442951662e-02,5.898196664263873762e-02,5.689021638282697885e-02
5.022217320386972161e-02,5.870972236430033880e-02,5.198205537778386592e-02,5.882874395842967175e-02,5.683565303948161229e-02
5.022194522134738187e-02,5.867968934264407299e-02,5.165823323217604013e-02,5.875667849972010526e-02,5.678327040918740298e-02
5.022173266006136477e-02,5.862667658510303109e-02,5.162345708441783837e-02,5.870602793928830776e-02,5.673078925156274654e-02
5.022153447657278641e-02,5.837331790580772839e-02,5.159401164639768056e-02,5.860973951930012471e-02,5.651112354876600130e-02
5.022134969808602495e-02,5.833034676059700024e-02,5.148568796025186634e-02,5.852398826941424687e-02,5.645300859359437401e-02
5.022117741765950300e-02,5.828311257113955729e-02,5.145884699876097229e-02,5.845672791741937657e-02,5.642422921125976598e-02
5.022101678974320166e-02,5.820464598839650977e-02,5.138038910710863300e-02,5.838007541364492736e-02,5.641134810280377249e-02
5.022086702601932795e-02,5.800068909859386335e-02,5.129483511704828469e-02,5.833757506370599449e-02,5.637171335607037148e-02
5.022072739152468740e-02,5.768486463648129364e-02,5.126920214153355554e-02,5.827843139834035235e-02,5.631230135702550849e-02
5.022059720103732444e-02,5.764336885448306802e-02,5.120332075274648675e-02,5.810418218955148290e-02,5.624173528896189711e-02
5.022047581570578123e-02,5.760792918186097289e-02,5.112730683537412835e-02,5.806115665533190251e-02,5.620518554974834879e-02
5.022036263991040694e-02,5.757150422960323477e-02,5.106691741723561051e-02,5.801396890953174068e-02,5.601380319177225175e-02
5.022025711833526945e-02,5.752392942603040682e-02,5.101436203988220924e-02,5.794352662224545869e-02,5.594298440950777607e-02
5.022015873323856100e-02,5.744213860573145480e-02,5.098473917574680714e-02,5.786354786688351765e-02,5.588772799103162991e-02
5.022006700191012502e-02,5.734915750801231754e-02,5.092360903909300823e-02,5.784650453075589754e-02,5.574877251774025544e-02
5.021998147429806297e-02,5.730220634230413779e-02,5.087838540707442792e-02,5.778739216293841269e-02,5.571226454419848234e-02
5.021990173079970282e-02,5.727893793158129326e-02,5.055881161991614831e-02,5.775729795232539127e-02,5.561993386623714092e-02
5.021982738019951237e-02,5.719840496725327877e-02,5.055234365522987688e-02,5.771632889188682558e-02,5.557921052880231833e-02
5.021975805774783752e-02,5.706683786934598629e-02,5.050197967500364565e-02,5.768045561026038243e-02,5.555157816719732966e-02
5.021969342337029296e-02,5.700110045508160334e-02,5.044489281937059727e-02,5.743806994031602081e-02,5.550691810996606634e-02
5.021963315999721650e-02,5.696217493777990665e-02,5.040450133842680480e-02,5.724781234436433774e-02,5.546960697306025506e-02
5.021957697200735843e-02,5.689137534230736398e-02,5.036894060942726653e-02,5.723442924884761251e-02,5.533584779704767143e-02
5.021952458377605677e-02,5.686484477026024914e-02,5.034421450827848699e-02,5.710217634661438058e-02,5.530561729000905286e-02
5.021947573832276357e-02,5.676932177152562570e-02,5.031323108988101228e-02,5.706268382870465644e-02,5.526018762654727468e-02
5.021943019604873520e-02,5.672576500194376203e-02,5.000802623449701612e-02,5.704525027226271805e-02,5.522689937742417121e-02
5.021938773356188213e-02,5.668432516668955173e-02,4.995109767133011636e-02,5.696277605805410982e-02,5.519932953721778252e-02
5.021934814257984075e-02,5.648179776878456404e-02,4.993893120081385750e-02,5.690996229514526383e-02,5.517021768729064163e-02
5.021931122890770094e-02,5.643986353761730468e-02,4.991584230017667018e-02,5.674869031324867447e-02,5.510439516183768954e-02
