9.514548583905330092e-01,9.514548583905330092e-01,9.514548583905330092e-01,9.514548583905330092e-01,9.514548583905330092e-01
9.514548583905332313e-01,9.514548583905332313e-01,9.514548583905332313e-01,9.514342254423997502e-01,9.514058629254181776e-01
9.514548583905327872e-01,9.514549097292731572e-01,9.514628149694694947e-01,9.514170237057094637e-01,9.513584520951745560e-01
9.514548583905333423e-01,9.514550395512005876e-01,9.513885659093497260e-01,9.514011892472045151e-01,9.513135575751586748e-01
9.514548583905328982e-01,9.514551419001088250e-01,9.514067065442519677e-01,9.513864400028840818e-01,9.512709761896035454e-01
9.514548583905331203e-01,9.514552116894191558e-01,9.514154340729369386e-01,9.513721063628239882e-01,9.512304195620887581e-01
9.514548583905330092e-01,9.514553604108358931e-01,9.514275822830867702e-01,9.513583682502513295e-01,9.511909164399409145e-01
9.514548583905331203e-01,9.514554877398216925e-01,9.514331473425303720e-01,9.513451643067565300e-01,9.511527028886364032e-01
9.514548583905330092e-01,9.514555982691808023e-01,9.514416025488483530e-01,9.513322646275574890e-01,9.511153603763332631e-01
9.514548583905327872e-01,9.514557287929128471e-01,9.514500255236238990e-01,9.513197542732599876e-01,9.510799747755473987e-01
9.514548583905330092e-01,9.514558710582897705e-01,9.514553438194752744e-01,9.513093789024716918e-01,9.510460647220809749e-01
9.514548583905333423e-01,9.514560553434311396e-01,9.514341261592149657e-01,9.512993280609018942e-01,9.510129416044442729e-01
9.514548583905331203e-01,9.514562243792864527e-01,9.514472433821745678e-01,9.512901698185090016e-01,9.509805861989225617e-01
9.514548583905331203e-01,9.514563912421376557e-01,9.514580380842118101e-01,9.512816425346883875e-01,9.509496727614975553e-01
9.514548583905328982e-01,9.514565437387928482e-01,9.514653885311202819e-01,9.512735186130960585e-01,9.509206245889851861e-01
9.514548583905331203e-01,9.514566908547044122e-01,9.514772725934631525e-01,9.512655596375725331e-01,9.508919145452461308e-01
9.514548583905330092e-01,9.514568296241127099e-01,9.514806243160817134e-01,9.512577171006529886e-01,9.508637276332435606e-01
9.514548583905330092e-01,9.514569598789708316e-01,9.514935626835210325e-01,9.512503502449608517e-01,9.508362472038947022e-01
9.514548583905333423e-01,9.514571011119026256e-01,9.515016142691465895e-01,9.512431094929638675e-01,9.508091198453944015e-01
9.514548583905333423e-01,9.514572325204422309e-01,9.515160085102771781e-01,9.512359691398950545e-01,9.507822588758049198e-01
9.514548583905327872e-01,9.514573567798135789e-01,9.515314063572416492e-01,9.512288734414049429e-01,9.507557121674576894e-01
